excellent exhibition at <atToken> on napoleonic era caricature/prints well worth a look,0
i'm at <atToken> in london greater london ,0
in the mesoamerican gallery at <atToken> lord shield jaguar &amp; lady xoc of yaxochilan summon spirits. ,0
<atToken> <atToken> today shortest day down under-winter solstice *waves*,0
<atToken> we love the badge! here she is visiting peel park in 1851 ,0
<atToken> <atToken>,0
<atToken> ,0
#artcubed <atToken> students day <atToken> #stockleyart #proudteacher ,0
#followfriday <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> ,0
remember #waterloo <atToken> satiric prints show  or explore #ifpda  ,0
this de hooch 'courtyard of a house in delft' us quite simply my favorite painting in <atToken> thanks for placing it center stage.,0
termas: underwater throne photos taken by ian kingsnorth of my recent performance <atToken>  ,0
* <atToken> <atToken> it looks like there's some #artisticlicence involved in that sketch of #summersolstice #sunrise at #stonehenge.,0
<atToken> new exhibition   famous 5   btw #7sturns10 - <atToken>: ,0
yes! <atToken>: #lovewins  georges #seurat - tude pour baigneurs  asnires <atToken> 1883 ,0
<atToken> <atToken> actually the longest day this year will be june 30th when the next leap second will be added at 23:59:60,0
a <atToken> grant helped us acquire 'whistlejacket' in 1997. learn more:   via <atToken>,0
<atToken> <atToken> <atToken> <atToken> london london london,0
<atToken> it's amazing! you're always so up to date! the best museum in the world! thanks!,0
#indigenousaustralia <atToken> moving exh about effect of colonisation &amp; documents the peoples' fight for rights to their 'country'.,0
have you seen the #sand in the #paint? <atToken>   the #beach at #trouville (1870) by claude #monet ,0
<atToken> yum!,0
{ <atToken> } #korea #china #art #london #ttot #lp #vacation #trip #photography #photo #travel #travelpics ,0
<atToken> of course! nothing more and nothing less than the eye of horus! greetings!,0
<atToken> <atToken> u didn't respond to my complimentsearlier?,0
<atToken> <atToken> for the peninsula wars and the 1st defeat of napolean.,0
<atToken> well deserved. congrats!,0
<atToken> loved the exhibition today! my mum especially loved it! x,0
<atToken> <atToken> task 40821 of foreign weapons before starting my real job for the day - happy monday! ,0
<atToken> <atToken> <atToken> <atToken> all vital and profitable national institutions. don't let the #tories sell them off,0
user testing and 3d printing <atToken>,0
<atToken> <atToken> lenin's favourite painter,0
i got 10/10 in 'can you guess the artwork?'  #arthistorydegree #wellworthit <atToken> <atToken> <atToken>,0
<atToken> <atToken> and rubens' massacre of the innocents <atToken> ,0
<atToken> one of the most delicious coffee's ever <atToken> before tackling the greek exhibition <atToken>,0
#askthegallery how much did <atToken> spend on employing cis to staff the rembrandt exhibition and the sainsbury wing?,0
this is how a show should be hung. don't miss christopher williams' the production line of happiness <atToken> ,0
a young friend has drawn us a great pic of <atToken> inside and out with his new <atToken> pencil #castlehill15 ,0
<atToken> <atToken> <atToken> : culture? funded by the p.r. budget? do me a favour. i wouldn't go there if you paid me.,0
<atToken> got a painting in london open at <atToken> and couple of paintings in reality at <atToken> - both open mid july,0
artist larissa sansour discusses the use of sci-fi in her films <atToken> 27 june with <atToken> <atToken> ,0
<atToken> #askthegallery when will you be re-instating candy udwin? why should the arts be subject to private profit?,0
patients of sharp ward are enjoying historic views of the city thanks to <atToken>  ,0
rosetta stone <atToken>: .<atToken> example of what the napoleonic wars brought out of egypt #waterloo200 ,0
<atToken>   it is also a privilege to have the great <atToken> in london it is truly wonderful #arttherapy,0
<atToken> <atToken> <atToken> are you encouraging them to violate men's privacy? assault! this woman's advocating assault!,0
<atToken> the bird cage to represent infancy. the instrument to represent youth . the armour to represent strength and manhood,0
fantastic to be in london today speaking <atToken> event. met lovely people from <atToken> &amp; <atToken> ,0
<atToken> it's a bright but cloudy day. if the sun is behind a cloud there wouldn't be a lot of shadow maybe?,0
open source events cms <atToken>  - could this be what <atToken> needs?  <atToken> #culturegeek,0
#askthegallery what do you take more pride in: hanging classic artwork or hanging your staff out to dry? <atToken>,0
<atToken> the 2nd genocide against #biafrans as promised by #buhari has begun3days of unreported aerial bombardment in #biafraland,0
crisis through the ages topic of our one-day conference. booking is free but mandatory. thx! <atToken> <atToken> <atToken>,0
walking through the #british #museum #london <atToken> <atToken> <atToken> #art <atToken>  : ,0
excited for discussions on the potential practicalities &amp;challenges of museum archival research #museumarchive <atToken> event in july,0
<atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> thank you,0
thanks to lucy &amp; co. new rhythms through new eyes going up in the education studio <atToken> in prep for saturday! ,0
wonderful book from trip to the <atToken> today. such a fun way to improve on geography knowledge! #maps ,0
i'm at <atToken> in london greater london ,0
in london <atToken> a beautiful vermeer #inarttours #masterpieces ,0
.<atToken> ignores questions on sponsorship fees received from shell. no happys. #artwash ,0
ceo n chandra welcomed 450 guests to the tcs uk reception which featured 400 yrs of #shakespeare magic <atToken> ,0
jackson pollock <atToken>  ,0
<atToken> at the #sofaa dinner listening to the wonderful main speaker tim knox of <atToken>,0
fantastic <atToken> standing up for workers <atToken> #noprivatisation while <atToken> sits on fence! ,0
enjoyed a couple of hours in side the british museum <atToken> lonelyplanet #summer #notsosunny ,0
not long till the blind spots exhibition! #jacksonpollock <atToken>,0
lo viste? el tuit ms popular de hoy entre las personas que sigo  por <atToken>,0
<atToken> you have incredibly helpful staff here from security team to support staff in rooms and galleries! #greatservice,0
amazing job team <atToken> - <atToken> 2 in the bag. massive thanks to <atToken>. happy #waterloo200 peeps!,0
.<atToken> can you attend adjournment debate tomorrow #noprivatisation <atToken> #reinstatecandy <atToken> <atToken>,0
<atToken> / exeter redcoats ready for the <atToken> coming to <atToken> <atToken> pic <atToken> ,0
after his defeat at waterloo napoleon abdicated for the second time   via <atToken> ,0
.<atToken> art prize winner corin sworn creates a new large-scale installation <atToken>  ,0
6 years ago today the greatest museum opened: the #acropolismuseum. <atToken> #givethemback #elginmarbles #greece,0
<atToken> spartan! do you suppose some knew when to pose?,0
beatrice gibson will present her new film this saturday <atToken> <atToken> book now:  ,0
<atToken> <atToken> <atToken>,0
had an excellent lunchtime visit to <atToken> with <atToken> this afternoon for the #definingbeauty exhibition.,0
the perfect location to wear #vanessagounden ... the <atToken>'s great court #wearableart #artivism ,0
<atToken> <atToken> <atToken> whole trip free!,0
.<atToken> reinstate candy after tribunal success #askthegallery <atToken> ,0
#themepark #leisure second phase of cornwalls tate st ives steams ahead <atToken> <atToken> <atToken>... ,0
<atToken> <atToken> <atToken>,0
praise for <atToken>  ,0
<atToken> what is the scope of getting some of the art and ideally complete exhibitions outside london? nw maybe  #askthegallery,0
...and <atToken> have the sutton hoo anglo-saxon hoard including the iconic helmet. striking up close. ,0
looking forward to seeing the australia exhibition at <atToken> soon. my take on the ancient greece exhibit: ,0
<atToken> that or piss <atToken> <atToken>,0
evidence ?<atToken> <atToken> <atToken> <atToken>  correct christopher wood and correct time frame ? ,0
#job development officer - <atToken> in #exeter - closing date 10 july  #museumjobs,0
work experience was great <atToken> ,0
<atToken> i'm curious to know what is the story behind this unsettling display? ,0
frans hals; we replaced the heavy 70s pastiche with a  dutch 17th century rosewood moulding frame. <atToken> ,0
<atToken> thanks to tom for helping me study bronze age metalwork this week for my #phd. read about my visit here: ,0
my toi q&amp;a: w/writerfilmmaker &amp; first woman head of  <atToken> <atToken> on 'the improbability of love': ,0
<atToken> the trail has disappeared from that linked page.,0
henry viii crowned king #onthisday 1509.19th-century portrait (after holbein)   <atToken>,0
<atToken> <atToken> haven't seen the garden yet but will soon. i'm a fan that's what i am!! rhyme of the day ,0
visitors like 3d weather. millionth <atToken> visitor today! ,0
get in the mood for #pollock &amp; make some jazzy drips with the family   <atToken> ,0
<atToken>  : cover ulysses-nya joyce karya matisse : ,0
ancient lives new discoveries <atToken> <atToken> ,0
<atToken> ich frchte dass auch dann die leute nicht kommen wrden. siehe text warum. <atToken> <atToken> <atToken>,0
the most erotic painting in the <atToken>  no! not the bronzino!-- but--'leda &amp; the swan' after michealangleo ,0
<atToken> hear hear. super interesting,0
<atToken> apart from the obvious skull? no idea!,0
<atToken> <atToken> oh dear why not dame laura knight? surely 'the beach' should be in this list!,0
<atToken> ,0
following on from the uk's newest royal baby <atToken> posts painting of original queen charlotte: ,0
ooh this looks good - jackson pollock exhibition opens <atToken> 30th june  ,0
nothing to do with football this one... its just a tiny bit exciting <atToken> #pollock ,0
ty / m <atToken> also follow <atToken> <atToken> <atToken> 2017 abstract film program,0
<atToken> expo boissonnet french artist paris 2016   1958 ,0
piero della francesca the #baptism of #christ 144850 #london <atToken> tempera su tavola cm 168116 #river ,0
#ilovemuseums as they provide fantastic opportunities to #exploreyoursubject as a prospective applicant for #university! <atToken>,0
castle hill open day  <atToken> ,0
fantastic performance by kerry yong after <atToken> film as part of <atToken> evnt on sat <atToken> ,0
.<atToken> #askthegallery ,0
<atToken> <atToken> wasn't that the grand old duke of york?,0
<atToken> smooch!,0
#articulation speakers are presenting <atToken> with <atToken>  ,0
<atToken>  ,0
i'll be talking about the greeks in southern italy at <atToken> tomorrow rm 73 1.15pm. happy memories of #gravina #archaeology,0
one of my favourite artefacts from one of my favourite museums <atToken> ! ,0
happy birthday to my main man (sorry <atToken>) 400 years young today (in his great selfie from <atToken>) ! ,0
#ff happy weekend! <atToken> <atToken> <atToken> <atToken> <atToken>,0
<atToken> lovely choice!,0
jackson pollock and glenn ligon opening tomorrow at <atToken> great combo both beautiful #nottobemissed,0
<atToken> <atToken> <atToken> ,0
<atToken> <atToken> its best thing about photography i guess :),0
<atToken>: ancient egyptians placed amulets onto mummies to harness supernatural powers  they have this eye everywhere.,0
<atToken> <atToken> hmmmmmmm nice,0
good to see you yesterday &amp; all the work in progress <atToken> <atToken> the <atToken> is coming together,0
looking forward to the #glennligon talk at <atToken> this afternoon :-),0
portrait of doge leonardo loredan - giovanni bellini 1501 (on display <atToken>) ,0
well worth catching before it ends early july #definingbeauty <atToken> ,0
come to c it <atToken> staying <atToken> with <atToken> &amp; choose to go on #dazzleferry <atToken>  ,0
tomorrow i'll have a london #art day starting <atToken>  then <atToken> and afterwards the <atToken> . a strong dose of art! :-),0
<atToken> did napoleon have to have bandages on his haemorrhoids changed during the battle? or just a myth? #waterloo200,0
<atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> magnificent would love to learn more about this hand,0
get your child's creative juices flowing at 'imagination station special: paper picnic time' tom'row at <atToken> - 10.30-12 free!,0
a great modern british institution - great piece from the <atToken> on the fantastic <atToken> : ,0
...al vil leo <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> ,0
<atToken>  podra tratarse de la divinidad fenicia del cereal?,0
<atToken> excelente coleccin!,0
tomorrow: <atToken> gallery childrens commission goes on display featuring work by brazilian artist rivane neuenschwander,0
<atToken> <atToken> gives me the shivers every time i see this #aweinspiring,0
a peachy morning at the excellent defining beauty exhibition <atToken>,0
<atToken> may there be peace in the north. south. east &amp; west. may there be peace throughout the world. druid summer solstice ah rite,0
<atToken> one of my 5 favourite places for contemporary art ! great discovery today ! #artinlondon #gallery ,0
buzzing on wingit #ldn rt <atToken> it's wine o'clock at the national cafe with oliverpeyton <atToken> tonight - half price...,0
#ff <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken>,0
great night in cambridge with the zugubal dancers from the torres strait! <atToken> ,0
<atToken> thank you. have a lovely weekend x <atToken> <atToken> <atToken> <atToken> <atToken>,0
<atToken> <atToken> liking <atToken> 's use of instagram to show behind the scenes &amp; things visitors might miss on a visit. #instamuseum,0
we made a virtual <atToken> for our games art students work ,0
off for a meet <atToken> about some really exciting stuff for #exeter grey day will be #beautiful #breakfastofkings ,0
<atToken> <atToken> i love museums because they remind us that others before found a way to survive and also periwigs  are great:),0
#cambridge will not be the same for my next visits but i look forward to the results! <atToken> <atToken>  ,0
the monumental 'italian woman' is by corot although he was best known as a landscape pai...  via <atToken>,0
#cfp #conference 'negotiating art. dealers and museums' <atToken> #london april 2016: ,0
hidden watercolour treasures go on display at <atToken> -  ,0
<atToken> turquoise eyes!!!,0
saw indigenous australia exhibition <atToken> superbly presented but with harrowing vision of colonisation ,0
weekend of last chances feat. modern heroism: printmaking and the legacy of napoleon <atToken> &amp; richard billingham <atToken> #art,0
thank you for the #ff <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken>,0
<atToken> <atToken> this seems quite clear in the copy. unfair to take that one word &amp; apply to entire thing.,0
<atToken> why did napoleon keep using columns against british line? #waterloo200,0
#ff <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> <atToken>,0
don't miss <atToken>' material histories seminar inc. #linder &amp; dawn ades in conversation  ,0
would this be of interest <atToken> <atToken> <atToken> ? ,0
#indigenousaustralia at <atToken> is beautiful enlightening and thought-provoking. well worth a visit!,0
<atToken> ta the release we were sent wasn't clear but will amend that now,0
the place's subtle dance piece performed with ageuk <atToken> defining beauty exhibition didn't really work; bring back the bacchantes?,0
pictures: #enidblyton #exhibition in #plymouth #museum |  via <atToken> #devon <atToken> ,0
one of ch. shivaji's original portrait is housed in <atToken>  #marathilondon ,0
ooo we bet this was good <atToken>! #presentfilms ,0
in london?  missing cleveland?  then get thee to the <atToken> for this elite show: ,0
<atToken> ppl of cambridge/peterborough!! final casting week don't be shy! filming july 13th-17th. e claire.gellard<atToken>.tv rt,0
the tweetettes times is out!  stories via <atToken>,0
now showing: images moving out onto space work from eight artists spanning 50 years <atToken> ,0
#ng365 willem duyster's soldiers fighting over booty in a barn (c.1623-24) <atToken> #art ,0
press view at <atToken> for #jacksonpollock #blindspots ,0
a lot of the scholarly establishment will dismiss these as modern ideas inapplicable to the material &gt; <atToken> <atToken>,0
jackson pollock press view <atToken> and some lovely themed spattered cupcakes ,0
books films greeks coffee curry. perfect saturday with <atToken>. <atToken> <atToken> <atToken> <atToken> <atToken> <atToken>,0
<atToken> had a brilliant(but tiring)trip to the <atToken> with nebula class todayvery well behaved great ambassadors for the school,0
<atToken> <atToken> excellent point. just add the lack of decent medical services and suspect water supplies and the present is fine,0
<atToken> #askthegallery nicholas penny pls reinstate candy unwin who a judge confirmed  was sacked for trade union activism,0
turner at <atToken> <atToken> ,0
in #cambridge today? check out castle hill open day   <atToken> #castlehill15 <atToken> ,0
lovely afternoon at the <atToken> - amazing! thank you for keeping our museums free.,0
<atToken>  we miss you too!,0
<atToken> <atToken> what a great idea thank you  liverpool such a great city with amazing history which i study,0
<atToken> <atToken> well deserved. congratulations.,0
i would say this but you should come and see christopher williams <atToken> before it closes on sunday.,0
spending my sunday morning roaming the indigenous australia exhibition :) (at <atToken>) ,0
<atToken> how is this a mystery when the tweet identifies them as 'ancient greek bronze greaves from 500 bc'? genuinely confused...,0
<atToken> <atToken> thing to do in london today? take action to end scam lie of austerity.  #endausteritynow,0
<atToken> a glimpse into #tiepolo's inner world: merchants of light a new historical novel by marta maretich. ,0
beatrice gibson sarah turner &amp; larissa sansour present materials that inspire their work <atToken> bk now! ,0
hadrian! we're off to visit his wall next! <atToken> w/ <atToken> &amp; zada_beda thanks to ,0
at the <atToken> looking at the picture by matan ben cnaan. winner of this year's bp competition,0
<atToken>:    such a good painting,0
<atToken> <atToken> <atToken> <atToken> thanks diane your presence &amp; contribution very much appreciated by strikers ;-),0
so me and <atToken> went to the defining beauty exhibition at the <atToken> yesterday and i thought i'd tweet some musings.,0
<atToken> <atToken> wasn't that nap iii (paris i mean)?,0
<atToken> <atToken> ahah! the place where i spent my saturdays and sundays out of my wokhingham school and made cards....,0
strikers at <atToken> -sponsored <atToken> protest against #privatisation #kayaktivists #shellno <atToken> ,0
last week of defining beauty <atToken> ,0
don't forget our as &amp; a' level 'subject tasters week' coming this september across <atToken>. book your free place today 01223 332904,0
do you have a burning question for <atToken> director nicholas penny? now's your chance to ask! #askthegallery,0
#fathihassan #theoffering 2007 #photograph #photography <atToken> #photographycollection ,0
<atToken> gorgeous,0
<atToken>  he looks thrilled.,0
summer of art happening! audrey hepburn <atToken> barbara hepworth <atToken> summer exhibition <atToken> and pollock <atToken>! happy days!,0
<atToken> thank you :-),0
every good painter paints what he is. jackson #pollock coming soon <atToken>  ,0
completed my week's dose of ancient greece 2night at <atToken> #definingbeauty expo. quite a spectacle and not busy. worth seeing.,0
tonight (24/06) 6.30pm <atToken> discussion on collage in contemporary art with <atToken> for our #brooklynvslondon exhibition.,0
<atToken> #privateview <atToken> <atToken> <atToken> opening of the new baroque galleries - amazing ,0
<atToken>. contemporary ad after christopher williams. ,0
<atToken> i'm in. who do i send my cv to? ,0
<atToken> c'mon that could be anybody.,0
have you heard about soundscapes? hint: it's about paintings djs museums the <atToken> &amp; it's pretty cool. ,0
<atToken>  : cover ulysses-nya joyce karya matisse : ,0
<atToken> <atToken> <atToken> <atToken> muy propio para hoy. he visto muchos san juanitos hoy por las calles de bejar,0
<atToken> can u fit in 140characters y learning abt #waterloo200 is significant? taken out of curriculum in nj &amp; i'd like that changed!,0
et  sandro aussi <atToken> #venus #mars #botticelli ,0
<atToken> wimbledon starts to today any one for tennis.,0
or here  .an in house solution proposed to meet flexibility needs. come on <atToken> - it's time to talk.,0
<atToken> listened to germany: memories of a nation podcasts from <atToken>? many show efforts to grapple with brutal history.,0
'he broke it. he broke the lute'      <atToken> ,0
looking forward to age friendly museums network tomorrow <atToken> presenting on <atToken> &amp; <atToken> partnership,0
i'm at <atToken> in london greater london ,0
{ <atToken> } #napoleon #china #art #london #ttot #lp #vacation #trip #photography #photo #travel #travelpics ,0
superstition &amp; religion: 4-leafed clover encloses 't' for thomas becket. #pilgrimbadges <atToken> <atToken> ,0
#win tickets to jackson #pollock: blind spots at <atToken>! 5 pairs to #giveaway     #art #liverpool #comp,0
<atToken> <atToken>,0
magic carpet storytelling <atToken>  <atToken>  ,0
<atToken> thank you for the rt following you back great to see the panelists in action at #defeatingdepression <atToken>,0
checking out the art corner in queen square this weekend? <atToken> <atToken> <atToken> <atToken> <atToken> ,0
ted1640w british museum: collection image gallery <atToken> ,0
<atToken>  <atToken> <atToken> <atToken>,0
<atToken> <atToken>,0
rayban_outlet_65click_24   <atToken> <atToken> <atToken> <atToken> <atToken>,0
form/process/context: space is a meeting point of histories <atToken> artist sarah turner in conversation w karen mirza <atToken>,0
job desc.: 3d models. back at <atToken> today with the african rock art team...  ,0
<atToken>: were here with #bonaparte what about the importance of napoleon and the egyptian culture ?,0
i'm at <atToken> in london greater london w/ <atToken>  ,0
cup depicting odysseus and a rather sad achilles via <atToken> archives  ,0
explore the art of castle hill this sat with a tour of the new hall art collection <atToken> &amp; last chance to visit <atToken>,0
reading <atToken> on mega-pollock <atToken> in the <atToken> certainly perked up the morning commute! ,0
i just told <atToken> <atToken> <atToken> &amp; <atToken> to #dropbp sponsorship. join me: ,0
this is one of the rooms <atToken> ravine neuenschwander now well worth a visit u become part of it too? ,0
fantastic introduction to the re-displayed baroque galleries <atToken> today at pre-1900 european paintings ssn study day with <atToken>,0
<atToken> rt hi check out our crowdfunding campaign by pauser  help us and create new #graffiti #streetart,0
<atToken> the 2rd genocide against #biafrans as promised by #buhari has begun3days of unreported aerial bombardment in #biafraland,0
<atToken> i would love to know the source,0
<atToken> can't express gratitude 4 this visit inside our art history 101 textbk! w/ <atToken> <atToken> ,0
don't miss christopher williams' exhibition about photography <atToken> #britaininsider <atToken> ,0
<atToken> #sincru's annual #hiphop #theatre summer #show 7295 silent steps takes place 1st weekend of #july ,0
<atToken> <atToken> why was it pejorative? was it a comment about class?,0
<atToken> enjoy! when van gogh lived here for a short while he wrote about his walks over the thames to work and <atToken>.,0
real life iron #throne #gameofthrones #got <atToken> ,0
john h. taylor du <atToken> the collecting activities of giovanni d'athanasi #objetegyptien ,0
<atToken> we are trying to create fun palaces across bath bringing science and arts together. are you interested?  ,0
#london <atToken> <atToken> #awesome ,0
<atToken> <atToken> much better.,0
<atToken> <atToken> <atToken> <atToken>         ,0
this morning students have been given some free time to explore cambridge's museums. <atToken> #exploreyoursubject #swopenday,0
<atToken> <atToken>,0
very funny fast talking #mc <atToken> - a great night beautiful venue <atToken>,0
cannot believe 3 years in london &amp; it's my first visit to the british museum! it's massive! <atToken> ,0
<atToken> yes! and we're very excited about completing our epic tippett cycle with you tomorrow evening too!,0
#win a pair of tickets to jackson #pollock: blind spots at <atToken>!    #art #exhibition #liverpool,0
<atToken> mirror image - a frieze of monoprints <atToken> <atToken> <atToken> ,0
hi <atToken> &amp; <atToken>. pls can you share our sponsored #roman road walk with your followers? ,0
.<atToken>'s blind spots exploring jackson pollock's black pourings opens 30 june  ,0
<atToken> you have a new follower thank you for favouriting my rt. really interesting panel #defeatingdepression <atToken>,0
<atToken> #askthegallery what would you do to better adapt to the needs of foreign visitors?,0
thank you rt <atToken>: <atToken> <atToken> you are hopefully one day soon you will have your work at the <atToken>,0
<atToken> tomorrow history art &amp; science collide during #fellowfriday with <atToken>. hope you can join us! ,0
<atToken>  sexy porn sex with dance and sexual intercours ,0
if you've got a spare fiver <atToken> have almost reached their redevelopment funding target ,0
discover the arts with social media: noho featured artist natalie ryde  <atToken> #london #art #video,0
christopher williams: the production line of happiness showing <atToken> till june 21 ,0
<atToken> <atToken> <atToken> <atToken> <atToken> oh you won't get ed to intervene he hasn't with library cuts.,0
<atToken> <atToken> <atToken> fantastic - thank you!,0
<atToken> toward parliament square at dusk. i hope you all enjoy this painting.  ,0
the dartmouth museum daily is out!  stories via <atToken> <atToken> <atToken>,0
may have bought more stuff from the mexican bit of the <atToken> :d ,0
<atToken> <atToken> saw it <atToken> (london) last year and looked for signs of damage but saw none. conservationists deserve merit,0
apotropaic! rt <atToken>: today's #mysteryobject - ancient greek bronze greaves 500 bc!  ,0
go this week! <atToken> <atToken> <atToken> <atToken> <atToken> <atToken> ,0
<atToken>  hello. if you are interested in kundalini enlightenment liberation etc. check this:  ,0
la gare saint-lazare de claude monet <atToken> #london ,0
<atToken> rt <atToken>: the touch diaries trailer!  premiere 9th july <atToken> <atToken> <atToken>,0
the <atToken> has an 'enlightenment' gallery. it's kind of the 'batman begins' of the place. ,0
ceo daniel gandesha will be speaking at the <atToken> money #startup event at <atToken> on 8th july: ,0
#christopherwilliams the production line of happiness <atToken> on until sunday. dynamic &amp; refreshing ,0
<atToken> <atToken> <atToken> fab. :),0
<atToken> heading to visit mummies and statues.,0
