So i think my son might have the flu cause I def. just cleaned up a stanky puke mess  Poor pumkpin,-1
So great to see Oin &amp; Cynthia.  So happy.  Dinner was great,1
I cant give <atToken> any bday nudges.,0
...and all woman who transfer their first impressions (sexual/maternal) onto a less 'threatening' man -- are themselves as weak as 'Him',-1
Brothers Bloom won't be opening this weekend in El Paso.  I'll just buy Brick and enjoy that until I can watch Brothers Bloom.,0
says I miss plurking.  ,0
Bitten to blood by my cat,-1
I miss Voobys!,0
<atToken> Neither are ELP!!,0
<atToken>  dude,1
is sad that shin ae got married...and it wasn't to alex,-1
<atToken> Sure you will tweet about this when you're back,-1
<atToken> ohh thursday i have exams.. all day  what about wednesday ?,-1
there was a mix up with my dentist appt this afternoon. so they rescheduled me for tomorrow @ 9am.,0
<atToken> <atToken> i was just thinking about how excited i am for you guys to move,-1
goooood mooorning people... sun is out.. definitly spring now,-1
<atToken> I love those 'it'sakey' USB sticks. We only have the 4GB in Australia,-1
fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw,-1
dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can't watch and code,0
<atToken> i am jealous of your mom talking to <atToken>. i want to see you all our twittering is making me miss you,-1
I can't sleep...I keep thinking about the puppy I played with today,-1
.. I'm suppposed to be sleep. But i got some much to do. &amp; i got that one part of the song stuck in my head &quot;your a jerk (iknow)&quot;  blaahh,-1
<atToken> what's going on sweetheart?,0
How can it be so freaking difficult to get a system-wide spellchecker? Shit,0
Last one month due to summer,-1
<atToken> work at 6am. Gotta go to bed soon,0
<atToken> correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha,1
<atToken> hiii im on my ipod...i cant fall asleep,-1
dont wanna work 11-830 tomorrow  but i get paid,-1
feels sad coz i wasnt able to play with the guys!!!  ,-1
PrinceCharming,0
@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS,0
First ever dropped call on my mobile. On a call to <atToken> no less! ( being charged for data even though I have a data pack  ),-1
<atToken> You win ... SIGH Rakeem,0
Oh is that time for real?,0
Darn these allergies! I don't like this time of year because of this! I never used to have this problem either,-1
Oh no one minute too late! Oh well,-1
<atToken> Damn,0
<atToken> i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS,-1
<atToken> THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up,0
ahh! big scary bug flying around my room!!!!!,-1
I wish she knew what she puts me through..She stole my heart,-1
is up with a nasty cough i cant be sick i have a huge weekend ahead of me,-1
<atToken>  That was stone cold   Crazy....  ?,0
i'm so tired,0
shift time  bbye biochem waaaaahhhhhh!! ,0
<atToken> I'm sure some1 will cum out and play. I'm workin through til midnight.,0
<atToken> I second that. I wish it rained more where I am,0
<atToken> early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!,-1
damn it were is Eric or anyone else when you need your hair to be played with,0
I'm feel deflated. Ugh. No more dog.,0
Allergies suck ducks nuts.     &lt;=====8<atToken>=====&gt;,-1
Well it almost was a good day... Guess I just retry tomorrow,0
<atToken> Waraku is tasteless and expensive! Portion is so little!!!!!  re: waraku,0
<atToken> sounds good. Appreciate the suggestion. Been a week now and we're still offline  Time to ask for a refund...,1
<atToken> He died.  Wait,-1
<atToken>  youstinkatrespondingtotexts!,0
wonders why her Karma points turned into 0.00.  ,-1
Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow,1
Is miserable  i feel like im gona cry  sux!,-1
<atToken> well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.,0
$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one,-1
claire <atToken> love the show,0
Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.,1
*sigh* I'm going to bed... I just don't feel right anymore...,-1
What? I focused on Tom so much I didn't see my beloved Barack! Oh no! I must vote for both! Poor president only has 626 votes.,0
<atToken> EpiCentre Wheelock Place - tourists only..,0
Now I am depressed after watching so you think you can dance,-1
Just cross 'cause I'm stuck twiddling my thumbs now,-1
miss 16'th,0
<atToken> I know. But like I said,0
I cant sleep,-1
<atToken>  - Awe! I miss my baby,0
<atToken> just answered you- never learned how to write in French- just basic stuff-,0
what is it with chocolates? i just can never say no,0
Achieving a new appreciation on how a xml build script can really be painful and cumbersome,-1
<atToken> i'm too awake now  ill have a nap this afternoon,0
<atToken> i cant do anything,-1
still needs another 6 hours of sleep,0
I'm at work,0
RIP leonardo. You were a great mini fiddler crab,0
Morning tweeple,0
Last day working for the Uni today,-1
<atToken> thanks neemah. I'm gonna be soooo close to you and izzy,1
My head hurts so bad I could scream!,-1
i just go up and IM SO TIRED and my airmatras is broken somewhere and now im in even more pain,-1
New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice,-1
New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...,-1
where are all ma bestfriends at ? ,0
oh men!!!!!!......I really can't see my face........c'mon guys!!!,-1
I'm showing my age. Renewed my tags last week,-1
my sole supporter is not my sole supporter,-1
don't you hate it when you finish all your work and there's still 1.25 hours left of work time,0
<atToken> urgh stop it guys,-1
is still missing her husband.    I really want him home.,-1
I miss my puppy,-1
2 days of this month left,0
<atToken> Up is out?  I didn't get the memo   It looks amazing.,0
<atToken> I've given up on pizza - kids would never let me have my fav  (the hot ones),-1
Up reading tabloids about other people's lives...thinking what I'm gonna do with mine when my baby leaves?,-1
<atToken> yearling in pet home died... very sad for their whole family,-1
fun in the sun hmmm hell no it's cold,0
I got a giant splinter stuck up underneath my finger nail today at Muppets...it hurt.  But I got to go to First Aid for the first time!,-1
<atToken> We hate change,-1
is feeling sad... for some reason..  ,-1
well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.,-1
just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad,-1
<atToken> i don't think so.  I WANT DETAILS.,0
<atToken> Hi...!!! Who is Mary Poppins???,0
<atToken> Its so addicting,-1
my last tweet didn't send  bad phone,0
<atToken>  OMG Ur alive!!! LOL  2day has gone sooo slow  I'm going insane Grrr You doing anything tonight?,0
Have a headache  I'm going to bed. Goodnight!,0
<atToken>  I was watching Parental Control,0
<atToken> did you get them from california vintage? ahahah they have the BEST dresses,0
I just saw pics from this past Thanksgiving and am sad because Grandma was in them.,-1
<atToken> it wont let me,-1
Took a shift tomorrow.    I don't really feel like working right now.,-1
but now i have no money for a phone,-1
Spent last night in A&amp;E (ER). Wife tangled wheels with Daughter &amp; hit the deck. Dislocation &amp; fracture resulted.,-1
<atToken> 9 days  I'm about ready to visit Torchwood and see if they've heard anything,-1
<atToken> where are you? In Bris? I can't hear any thunder,0
bec vs fat food   --- winner = fat food  but not this weeknend,0
Too bad the Red Devils.. disappointing to say the least,-1
I had a dream about a pretty pretty beach and there was no beach when I woke up,0
<atToken> Have a 3ware 9650SE,-1
when da heck will the garage man get here I ask you.. WHEN..,0
Ate Mandy,-1
<atToken> Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.,0
why are plane tickets so expensive,-1
(<atToken>) <atToken> Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.,0
Needs a job BADLY!!!,-1
<atToken> daaammmnnnnn I do wish I was there.,-1
Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb,-1
<atToken> I played up until the latter parts of the voodoo village part co-op until I lost my usual partner,-1
<atToken> Nite. Now I'm up n bored as opposed to almost sleep frm b 4,0
is a bad friend,-1
<atToken> happy birthdayyy! hope you have an awesome day. didn't see you at next last night!,0
<atToken> im doing that shit right now ... im on vacation and you got me workin,0
<atToken> ill be over in an oir,0
<atToken> guess its a no go girlie. I'm still at the gym and work at 6:30am,0
would wish the severe migrains would stop!!! doc's prescriptions arent working,0
<atToken> i missed the game,1
<atToken> No internet last night; ER was brill,-1
<atToken> cuz airlines are super lame.,0
<atToken> - Still a pity it comes with no lamb though,-1
<atToken>  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.,-1
is done painting all the bedroom furniture,0
I'm so very tired...and have insomnia.,0
<atToken> A hungry fool. Ill probably never see that Krispy Kreme again. Had to enjoy it. They closing down,0
<atToken> airport? and you didnt show up tonight homo!,0
I hate Bakersfield and I hate the Ports,0
<atToken> what about me,0
Looking for desktop twitter app that will actually let you access URLs,0
people in my house do not know how to close doors,-1
Why am I completing facebook quizzes at this time of the morning... especially a friday morning,0
out with <atToken> &amp; <atToken> i am soooo hungry,0
<atToken> I don't like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death,-1
Had to cancel wow for now,-1
wants to make a music profile but i don't have money i don't know how to write music i don't know how to play an instrument and no studio,-1
<atToken> But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits.,-1
It's 1:15 AM,-1
<atToken> oh no  i am always here ;) &lt;3,-1
back from school. Ms Suhana's last day as our FT  OCU was okay. I'm playing ALTNOY over and over again.,0
@ poll : was trying to get it to work in a powerpoint to no avail.,0
took a math test today. The day before the test,1
omg,1
<atToken> yeah,0
Up late with nothin 2 do.....,-1
i think the vog is making me sicker than i think. feeling slightly achy,-1
<atToken> i was watching Harpers Island,0
i am doing homework it sux big time maths is the worst!!!!!!,-1
<atToken> would have been better,0
#3wordsaftersex it never started...,0
sometimes i wish things could go back to the way they were the beginning of last summer,-1
I downloaded the new twitterfon update thinking they were fixing the typing problem for new tweets,-1
<atToken> Trudy's off Burnet...the one up north that no one goes to,0
<atToken> I feel the same way,-1
I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already,1
i'm sooooooooooooo confused,-1
With friends like VaikO,0
Work day 7 of 7,-1
Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks,1
I looove guitars,0
<atToken> No refunds but they do retrieve accounts,-1
<atToken> no im not  cries LOL,0
Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL,-1
<atToken> EpiCentre Wheelock Place,0
I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.,0
Come on Knight... It's been well over 4 hours,0
not super keen on the drive home through the rain.. additional concentration required that i don't really wanna deal with,-1
<atToken> aw u can't let me in on the secret!,0
<atToken> Im sorry  I don't think I stick out,0
no transport for church  wont be making it,-1
i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately,0
Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!,0
twittascope is NOT rocking my socks - go away already!!,0
Driving Back home because I forgot the piece of cake for <atToken>,0
<atToken> so I tried jumping without the trampoline and its like thud* thud*  shouldn't have eaten that cookie.  ,-1
Everytime I send an email to my coach,-1
It's pissing me off and not letting me follow ericka,-1
Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....,-1
my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,-1
<atToken> i was so close to the tacos...one spot too late,0
<atToken> umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,0
is thinking so much and i'm at work,0
I have forgot the live with the Jonas Brothers on Facebook,-1
I haven't seen Muffin in two whole days!,-1
<atToken> i'll miss y'all back... give <atToken> my regards...,-1
my gap year is going so quick,0
I have to admit,-1
<atToken> girl a blunt is soooooooo in my thoughts right now. I had an absolutly GREAT day with a few stressors...come home,0
my twitter has been hacked again,-1
Just found mj mouse flats at DJs. Of course there are none left in my size,-1
<atToken> i wont have time to buy  and i need a new binder pa,0
<atToken>  hahaha well its try its so ugly,0
25-man Ulduar is hard...,0
<atToken> I don't even want to know WHY you know about VHEMT,-1
<atToken> That's awesome! We have that this weekend too but I can't go because I'm moving this Sat.  I should be a lot of fun though,0
night night twitter world. [still cant believe the thomas thing  tomorrow's gunna be FUN/SAD],0
<atToken> this is happening to me too,0
<atToken> oh no.  *hugs*,0
<atToken> bored now because i was talking to someone but now they're busy with something else  just kinda a bummer,0
<atToken> i knoww  things won't be the samee &lt;/3,-1
OMG-ness it's 11:18 pm and I need to beup early to set up my garage sale it starts a 8am,-1
<atToken> i kno i doooo!!!!!!!!!! yall partyin with out me,1
Okay,-1
ugh.. my dad just told me to read an article about Kavya Shivashankar the spellin bee girl..and be more like her.,0
Decided that no matter how good my hair looks curly it doesn't justify the burn I get from the curler! My hands covered  I suck at it!,-1
Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck,-1
<atToken>  YEA     I GOTTA BE UP AT 7:30,0
I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.,0
sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend,-1
I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  ,-1
think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!,0
Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day,0
<atToken>  I wish I had Left 4 Dead. But first I'd need something to play it on...,-1
<atToken> me too,0
<atToken> that story reminds of living in Portugal,0
<atToken>  youre diabetic?   so is my dad.  &amp; i might be too,0
I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.,1
my roommate <atToken> loves to ignore me,0
<atToken>  I'll make him nachos tomorrow. Better than if he would have made them himself.,0
<atToken> yeahhh. &amp;dont judge my pillow,0
Scary lightning and thunder  I'm glad it's over now. Going to sleep,0
my teeth and head hurts,-1
I HATE rob zombie movies. &amp; the smell of weed. Vommmm.,-1
<atToken> Maths and Science were the strongest for me i think..dunno bout geography,0
Waiting in line @ tryst,0
Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!,-1
just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover,-1
I need to be held...  Gnite.,-1
Hanging out with sam,-1
no more arrested development. i am sad.,-1
<atToken>  wicked ,0
omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D,-1
I feel so deflated. No more doggy.,-1
<atToken> i wanna see her hair  hows everyone?,-1
I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,-1
im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much,-1
just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over,-1
Aww...  Pray for the arroyo family everyone!,-1
<atToken> there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product,0
Fuuudge. Movie store is closed,-1
ALO is so sad and quiet and empty tonight,-1
<atToken> Hahahaha! It's not horrible,0
<atToken> You never answered your DM I sent you....   I need your info...,-1
Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...,-1
<atToken> Aw where are you headed to? i just cancelled my trip to Aussie,-1
I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!,-1
<atToken> I didn't think anyone caught that,-1
I need to be sleeping.. But i'm not even tired..,0
0,0
OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE,0
lyin in bed,0
Sad that Christian Lacroix had to file bankruptcy,-1
I dont feel good AT ALL. fuckkk,-1
why did i agree to work a double shift,0
looks like i'll never go to the zoo,-1
<atToken> Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!,-1
When will Medhurst play again?,0
<atToken> bad times?,-1
aarrgghh - fu*k.....a hose has leaked water all over the new floating floor,0
Have to go to the dreaded DMV tomorrow,-1
<atToken> I'm a bit Ben's Thai-ed out,0
english class! working on interactive orals,1
<atToken> Thank you for the rec but that doesn't work,-1
<atToken>  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?,0
My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie,-1
I don't know how ima work out tomorrow wit my body dis sore  ugh,-1
in 7-11  w/o you,0
<atToken> Yeah,0
I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.,-1
Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.,-1
I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.,-1
Lady across the way had a miscarriage,-1
God I just want to sleep.,-1
<atToken> ohhhh thunderstorms...boo  why do they always have to make the power go out??,0
I feel so deflated. No more doggy.,-1
Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes,-1
RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED,0
is feeling bad  just got bad news about my Mum,-1
<atToken> But but I dun wanna,-1
<atToken> damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!,-1
<atToken> dbl booooooo for being sick,-1
<atToken> thats what i was thinking but the only time it's gonna be on is 1 am!,0
Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool,0
don't feel like working  I think I tweet this too often!,-1
feels sick to my stomach and idkk whyy,-1
vineri...nimic special sau probabil un alt weekend pierdut...,-1
Counting the hours of lost sunshine until the Weekend,0
<atToken> - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho,0
is home.  safely... but hungry,0
<atToken> Um,-1
got to final table,-1
good morning work this morning gutted lol nevermind,0
I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!,0
FB is boring   and i wanna sing RIGHT NOW..! *-*,1
<atToken>  The link doesn't work,-1
<atToken> hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble,0
The humpalow um ya I think so... Cell is dying,-1
Last day at work...Sick to the bone,-1
i feel like I'm on house arrest.,-1
love is like a war,0
<atToken> ur supposed to be in BK tho,0
<atToken> Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad,-1
Oh no!  Nighty night.,0
<atToken> Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!,1
my stupid tooooth hurts,-1
<atToken>: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is,1
Ready To Go @ School,0
<atToken> my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.,-1
<atToken> It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today,0
It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...,-1
<atToken> I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages,-1
my dog ran awayyy,-1
<atToken> Those suck so bad.,0
I'm back. top molar extracted  swollen face,-1
just finished 8 hours of Texas Life Insurance CE tonight,0
does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,-1
I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!,1
<atToken> what happen to the maids of yours? Quit once again? ...,0
I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!,-1
At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.,0
<atToken> heehee. i love you! i am tired.,-1
my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,-1
<atToken> oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something,-1
<atToken> hmmm,-1
Morning everyone sorry for going early last night had bad news,-1
went to the beach and it started raining,0
how I wish my parents put me into a Chinese school when I was younger. Then,-1
<atToken> <atToken> Yeah,0
<atToken> airport? and you didnt show up tonight homo!,0
<atToken> jealous  it looks like schindler's list in toronto,-1
I want another tatt,0
<atToken> what?! Come as you are!!! But erock just left  bah D:,0
So,0
<atToken>  being in your room makes me sad.,-1
Nearly fell asleep,-1
for the gays i only made 200 tonight,0
<atToken> oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks,-1
if one people did any wrong,-1
<atToken> nope.  they are all sleeping cuz they live on the east coast.,0
<atToken> I bet its cool down in SR,0
<atToken>: eww. dislike,-1
Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.,-1
decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,0
<atToken> sorry bout the cat,-1
needs to have an increase on her salary  ,0
my stomach feels like it's touching the ground..i'm SO full,-1
Pug just woke me from an incredible sleep!,1
<atToken> i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i love you so much!!!!,1
Sooo much work so little time,-1
missed iron chef,-1
<atToken> the DS version sucks,-1
what a bad day,-1
<atToken> i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun,0
hates the net. ayaw bumukas ng twitter.  ,0
Ugh,-1
omg i didnt tweet all that much today.... *sadness*,0
is feeling so giddy and wanna go home.,-1
the week just wasnt the same without an adam lambert performance!!!,0
<atToken> The link doesn't work,0
Up and packing. Its the last day of youth camp,-1
GOSSIP GIRL,0
Smh @ hiphop nursery rhymes,0
Somebody please save the polar bears!,-1
<atToken> noooooooooooo i just look at a lot of pictures   lol lol,1
<atToken> Not really sleepy ...bored is the right word ... again not much work,0
It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.,-1
guess im staying home tonight...no movie-ing for me,-1
went to the cd store to search for the cd. But,-1
<atToken> reminds me of the weather a month ago it was horrible  I hope all is well hugs,-1
I miss my mom..  &quot;May angels lead you in&quot;,-1
there's really no android twitter app of Tweetie's calibre,1
on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;,0
<atToken> No,0
<atToken> i feel the same way every day,-1
Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.,-1
<atToken> well i just got home and its not on till tmw at 530p but with comcast its on right now  but i didnt miss it,0
Sleppytime. Really missing my godfather right now. Love you Wayne,-1
So have a headache right now and it sucks,-1
<atToken> hope ya sleepin well  guys still here,-1
i should be finished.... but i'm not.  color drawing,0
<atToken> Lakers,-1
comfort food of the day: pan mee. though,-1
damn being drunk and hot sucks,-1
misses my baby.,-1
is not sleeping because he has paperwork to do.,-1
Showered in ice-cold water. Sweating now. Means one thing: I'm sick,-1
midnight cry.. wish the person I wanted,-1
<atToken> I'ma need you to follow me real quick cause I can't DM you,0
I'm poorly and can't sleep,-1
Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.,-1
<atToken> And these poor,-1
<atToken> <atToken> If I told you how often I wash my hair you would never speak to me again,-1
Looks like another sleepless night dedicated to homework. Sorry in advance,-1
<atToken>  -  WHY DO U LOT MOCK ME!!!,-1
didnt say goodnight to you,-1
<atToken>  I am not a pussy! damnit!  [sending you an e-mail right now btw],0
has work tom.,-1
In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.,0
Can't sleep and nothings on tv!!,0
The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty,1
<atToken> oh ... you've been superseeded?  not good enough,0
today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm,-1
fuckin'm transtelecom,0
is really,0
<atToken> I met a stranger just 10 min ago. He was stalking me at the store,-1
<atToken>  tee we beefin....what was u supposed to do before leavin????,0
Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.,-1
<atToken> that sucks!,-1
<atToken> IIII know!!! and mean,0
Having Fever  dont feel to work,-1
Taking Horse Pills,-1
<atToken> PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,0
missing <atToken>...6 days can't pass quick enough,-1
<atToken> Hey! That's my school! I hate that place.,0
Working from home today,-1
back to work.. with no distractions..,0
<atToken> demi,1
awwww  i never noticed this ,0
<atToken> that sucks  well state starts tomorrow so im headin 2 bed,0
Looks like it's going to be too nice to work today,-1
<atToken> did you guys keep a set list? I forgot to ask for one  xx,0
First impression of Silverlight: sadly,0
is desperatly hoping my dad takes me to vanessa's game,-1
<atToken> hi!  Fuck your job!,-1
Missing you all deeply,-1
the time you go to bed,0
<atToken> big now!!! Vanessa is going to be 3 in September,1
<atToken> sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time,-1
<atToken> Lucky,0
Somebody please save the polar bears!,-1
My nose is runny,-1
I don't want her to leave..,-1
Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,0
good lord,1
wut do i do now????,0
