just came 11th in cross country and beat dumbo,0
candle wax is very enjoyable.,1
 she`s unassuming and unpretentious. she`s just,1
tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,0
goooooddd morning tweets!!  week three of my workout. did i mention i got my new glasses yesterday?!?,1
 me too. i hate my computer so much..,-1
 fine! going to do my big walk today 20 or so miles,1
i want red cruisers!!  i don`t like the other ones. lmfao!,-1
mmmmmmmm... ? it in the morning,0
 me neither,0
has about 10 hours work to do,0
bugger. forgot i still have washing in my machine,-1
_laurie sending love,1
my back hurts...really bad,-1
 ah yes,0
night of the cookers with my dad,0
my modem has been offline for a week now... god bless the 3g network. tim just left... again!! may schedule has been brutal,-1
 nope i am in coquitlam,0
 had parent teacher thing yesterday!! so boring going to skl on saturday!!  lol,-1
  #lichfield #tweetup sounds like fun  hope to see you and everyone else there!,1
big booming thunder storm almost here.  maybe we can all go home early???  ah... probably not.,0
few bevvies 2day in twn..great on a day off!!,1
first night in myers. just not the same w/out lydia!  but i`m actually excited about this summer!,1
 good morning,1
 its the best show ever!,1
url in previous post (to timer job) should be  i`d removed space which messed up url.  ^es,-1
i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :l .,0
 i want to know when the auditions are mander! text or...reply please!,0
or even nooooo not the secret namerebecca please,-1
 i miss my neice  can`t wait to see her bad n grown ****! lol,-1
i need to get my computer fixed,0
really hopes her car`s illness is not terminal...,-1
all the cool people i want to find for following today are #english,0
 no sir...i woulda put honey...but i don`t have any,0
who watched x-men origins: wolverine? i totally loved it! haha,1
 i voted!!! do u have a personal myspace? i keep talking to fakes   i <3 you. u helped me thru the hrdest time of my life! (: x,1
 i`m sad that i missed you guys last night!,-1
finally got a call for marriage counseling 3 days late....,0
 ok then,0
_420 why baby?,0
today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,-1
we`re having an impromptu pool party... except i don`t know how to swim so i can`t get in,0
lost my tooth 2day whilst i was eating gum...oww,-1
happy 1 year! <3,1
oh,1
 *phew*  will make a note in case anyone else runs into the same issueã¯â¿â½,0
  what about me ??  i vote every day for you !!!!!,-1
i`m starving!! this diet is killing me but i can`t eat after 8pm,-1
 i talk to you,0
im soo bored...im deffo missing my music channels,-1
 nite nite bday girl  have fun at concert,1
had nicotine replacement patch on for 4 hours. so far,0
_sanderson what`s with twatter lately?  either i can`t get on or the replies don`t turn up!,0
should be sleeping.  lost my voice a couple day ago.,-1
 -  hate when my parked car gets hit,-1
 i`ve heard this fall. i`m waiting too!,0
 more nightmares?  *huggles*,0
i am such a creeper  i feel disappointed because of it. **** my cyberstalking skills   the internet = no more privacy.,-1
going to bed its late and i have headache,-1
happy mother`s day to all moms out there...,1
grabbing coffee from  then making mom breakfast,0
im thinking that im going to have fun tonight....and maybe some changes are coming,1
 thanks. before the major chop.,0
 haha i know,1
just got up and updated my ipod,0
 yes! sober hahaha tanghaling tapat dude! haha wild. i don`t knowwww  plan plan  before you go to us!,1
 we never miss icarly - my son has a huge crush on miranda,1
saw james carville in the store today. his head is really that bald,0
yellow for   ? ,0
 which means you`re just going to have to come back to vancouver and have it our way! hahah,0
feeling smooth like chrome,1
ew traffic,-1
downloading songs while trying to sneak a lil homework in too,0
<atToken> your not alone...i need coffee too.,0
 sounds like me,0
bad day  the day you realize what mess you`ve put me through will be one of the happiest days of my life...,0
walking to class. i hate not having a bike....especially mine.,-1
_nesmith,0
failed inspection. did you know you can pass wo/oven,-1
jonas brothers - live to party.                it`s rocking so hard     i love the song,1
happy mother`s day to all the mothers in the world.,1
35mins through the 1hr 20mins google wave demo,1
sleepy tabz is heading to bed.  fun night! listened through the next episode of joss`d!,1
the exception for a short dude: larenz fineass tate yum,0
screw the reviews,1
if you followed us recently,1
 yes i work 6 to 3...,0
 hmmm,0
done at the spa   now meeting vic for some late lunch!,0
happy monday  up and about going to tavares today. hope everyone has a blessed day!,1
 always have wanted to go to oz,0
 thx,0
  - cool... luv it,1
  that`s why i need to be there...to represent the blackberries,1
okay so i`m dedicating my 300th tweet to the fact that i`m going to the apple store because there is a huge crack on the glass screen!,0
 if only we could ever actually be allowed to stay here and do that,0
 let me know how that turns out!!,0
 was that sass i detect?  as long as it isn`t back sass! haha,0
 yeah i was thinking about that ,1
 sports bar shatranjanpoli rest ph 26498457 all sports bar andheri w 26733333 dont know whether that helps. google ki jai ho,0
i`m not sleeping at all until  accepts my appology,-1
wolverine was boss! seriously,-1
 i live for pain,0
okay,0
  #powerblog what is this powerblog challenge you keep talking about?  i`m a newbie follower,0
almost died. laptop screen was set to 100% brightness after i reinstalled windows vista. got a headache now  #insanedefaults,1
waiting for tish to get off. got to drive my moms crv to pick her up all my myself and duckie. first time,0
trying to decide on a movie with the friends.. not going to well! lol :p  no bible study 2nite,-1
going to shower because i don`t want to smell at school tomorrow,0
 sigh... you know i am...,0
discovered cause of a bug in the new #netplayer 4 build. publishing bug fix now,1
here are 4 free twitter tools will get you followers     ,0
just got home from work.... and is chugging down a big bottle of apple juice.,0
 yes it does. please dont` go. if you die i will cry.. which normally leads to small animals getting harmed,-1
writing report cards  soooo tired but what an amazing day. check it out on fb soon!,1
 it was only once for my big brother...and i`m done now,0
good news: finally finished my #easactive workout that has been paused for 6 hours. bad news: my resistance band is torn,0
well good morning all,1
ftsk and mercy mercedes were amazing tonight.. as always,1
  hope he is ok!,1
can`t school just be done already? it hurts too much... seeing him every day,1
i waited,0
 hell yeah!,0
 him shirt at dinner? do you need to ask??  does it actually have ville on it?,0
 i know!!,0
 huh what the ****? smelly? noooo. i love alex vixon,0
went to a party last night. dindin and i showed up in matching outfits ) great minds think alike ) anyway,1
 happy b-day! just woke up on this side of earth,1
thank you for teaching me values and to be a better person each day  i love so much,1
happy mothers day.!,1
 *laughs* i`m glad that you have self confidence - it`s a wonderful trait to have  i`ll applaud extra loud for it,1
  thanks,1
twittering after 2 days!,0
getting ready for week  its too nice today to be stuck inside working!,1
i am tres depressed,-1
felt like ****,-1
happy mothers day people. i love my mom a lot still,1
 i`m sorry to hear that.,-1
 that`s awesome dude,1
 it makes me happy to hear a girl talk,1
is getting the hang of twitter.,0
you know your neck is jacked up when you are forced to pay for parking bc you can`t turn you head to parallel park in the free spaces...,-1
i want it back now!: ,0
going to miss my roomie ... we will no longer be roomies starting tomorrow,-1
bathing with two little angels,0
 yep,-1
 hahahha lol true that! i always remember my bd but i can never remember what date or even day it is,0
family is here,0
watching ellen love her!! then doing the dishes  and tanning ...it`s gorgeous out!,1
 what`s goin on hun?  i`m worried about you,-1
 im not bannished... but i am at work till 6,-1
 morning! if i get to see it,0
 red top tabloids,0
tonight in party w/ my girls (minus vita),1
  why not now you made me sad i thought you`d be jumping for joy,0
 simple my a#@,0
the pics i just uploaded are the baby pics of my cats. missy is now an adult and a pretty little kitty,0
 i saw the play of it here,1
 _ i am glad to break my twitter virginity with you two.,1
dinner with the fam... i have missed them,-1
_live that`s what i want. more the better. bound to be a few bad eggs though,0
hell yeah kellynn got a twitter. finally.,0
 i know   it was worth a shot,1
just opened a facebook account,1
ship. i`m stuck.,-1
dustbin baby on at 11.30 cannot wait  x,1
 not going to dwell on it. it happened,-1
,0
it looks like the office tv does get mlb network... and it looks like mlbn will not be televising the det/bal game today  #wieters,0
home empty handed.  no comics found today.  i shall now indulge in my cupcakes from magnolia bakery.,0
laying in bed til workkk... oh the life. definitely pinched a nerve.,-1
today is a busy day. exhausting!,-1
 i was going to go on sunday,0
 sorry to hear ur flight got cancelled  that blows!!!,-1
ohh my tooth is hurts ohh  im sad it very hurts,-1
before i get too distracted,1
 u think u have bills ha!ii just finished paying mine that`s y i`m broke,-1
 not sure it didn`t say it was 2 big. i jst saw the pics of u on ur last bday. you looked so pretty!! i miss you!!,0
sore throat. planning the tet outing to marwell though...good times,0
mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,1
2 days without sleep and now a migraine. i thought life postr01 was meant to be relaxing,-1
 there!,0
?sucks!?..,-1
 whens the sway sway winner announced?,0
 k will check it out...,0
 doing pretty well,1
i want to wake up early,0
i miss daddy and mommy,-1
my dog is officially depressed that my brother`s dogs are gone. he doesn`t want to go outside and when we did,-1
i just realized that i can`t forward text msgs with my iphone.,0
my frist post... off to find a new car for my parents,1
argh noo! missed the killers on wossy!  that sucks! missed out on brandon. total failure! anyone know if it`s repeated? must investigate!,-1
seriously bored without anyone to talk to... but not tired enough for sleep,-1
 i am lost. please help me find a good home.,-1
it`s a peter & gordon morning  -> and i,0
ok so i`ve now got a bit of a bad back after lifting all drum hardware into my car   downer.,-1
 lmao... smh!  that one threw me off.,0
 oh nice going!,1
is getting ready for work... working all weekend,0
gonna celebrate mothers day with the family but gonna start the partying tonite,1
 i agree with you!,1
 i only do computers. am hopeless at everything else,-1
90 degrees,1
_2nd aww thanks!,1
 sorry rb is on ps3 for me,-1
i saw amazing heeels. but they were too big,0
i just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat.,-1
dang last url went down  ? ,-1
 ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now,-1
 damnit all. that sucks.  you were one of the ones i thought i`d drag back lol,-1
 my boss. she`s moving to nyc,0
this is sooo crazy i have fever..,-1
is spending her saturday morning taking notes for a research essay because some stupid **** recalled the book i`m using. not fair,-1
i think i need some new friends,0
 looking forward to your gig in ireland!!!  see ya there!,0
please review sunehre ad placement  ,1
aww  you loooove me,1
is hungry,0
awesome lucky you,1
 yea,0
 haha im jewish,1
had a great time out in the beer garden wit the boyos !! i think the sun got to me a bit though,0
 l`m on 3 days too matt. no fun this weekend.,-1
 u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,0
 i feel your pain. mine is the same way,-1
comes home in two days,0
 sadly no. it didn`t come with one...,-1
cant wait to see my boy tomorrow,1
 ehhh no. just a check up. i have a dentist app next week though. getting my molar pulled/root canal.,0
 aww i miss driving down elmwood,-1
omg wango tango was **** awsome! i love my baby for taking me,1
version 2 of our live,1
_30439 i really wish i could go!,1
 yeah real hard,0
 i`m 25 in december that`s not good at all next big birthday is 30  after 21 it flys by for sure,-1
  this has made my night!!  way too funny!!,1
woo cavs.  happy mother`s day!,1
 i make that same face when i get home and your mom is watching soaps.,0
i have to go to work now.,0
 i can`t believe you went and got boba without me.,0
  and to you too,0
 thanks for the warm welcome! we didn`t make plans   because our arrival time was so up in the air.,1
19 days and counting,0
 sorry  friends - i`m swamped with deadlines right now and we have family visiting to boot! no charades for me.,-1
brainfreeze,0
just discovered a shortcoming of gravity. when you use twitpic (integrated) it doesn`t subtract the pic url from the 140 character limit,0
my sunburn is peeling,-1
perky purple nail polish isn`t as perky when its chipped,0
 - before they put a camera in the smokers pit.  i can no longer vandalize that door,0
laying alone!! since mook`s soo comfy in his f`n play pen. i thought it was ill at first now i don`t have no one to cuddle with...,-1
i hate the dentist,-1
 nothing aimed at you,-1
i`m taking a twitter break. cell is dying,-1
 qood morninq,0
writing my english original writing storyyyyy. and listening to `a little respect` by erasure  aaaaaah.,0
needs more followers,0
i wish i could get my nails done  stupid job,-1
the little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  ,0
 the 'no pants' idea could be the new attempt world-wide to attract business back to the airlines.,0
 have a good one,1
 yep infact she is popular,1
dosen`t want to go to work tomorrow,-1
daniel has won dsds. his voice is great.,1
[-o] i wish the birthday massacre would come to australia  i think they said they`re thinking about it tho.. ,0
was hoping to go to red lobster this weekend,0
_x_atl u mean jack barakat`s?! wow so have u ever gone to his house? hehe i mean ur ssoo lucky to have the address!,1
i sure do hope it becomes 4:20 this afternoon ...,1
 it means that you are now famous. congrats!,1
my phone passed away yesterday.. he jumped off the table  searching for a new phone...,-1
i have such fantastic friends,1
tamlyn wishes she was as cool as my sock draw,1
 so no rice or crusty bread with the chili .... aawww,0
  we are of like minds this evening ,0
come and save me from my packing please?!,0
yes,1
 a mouth for sure,1
_dec0de i finally just have 1 hour of history... at 3.00 pm! but i went to my highschool at 8.00 am to make some homework with a friend,0
 pancakes!! with lemon and sugar thanks!,1
 si,-1
i`m so hunrgy right now and these heels kill me i can hardly walk in them,-1
both electronic keys stopped working. there is no keyhole! cant get in my car. so much for technology,-1
 yay,1
'my name is tony!!!!!! ...not hey!!!!' -  poor tony,-1
goodmorning,1
took a shift tomorrow.    i don`t really feel like working right now.,-1
 i love mine,1
saw a black snake in the garden.  went back for a picture and it was gone,0
 - we bought ludi her own rug. dogs are the best,1
no waterfront anymore   faccia luna and clarendon will have to do,-1
loves her mum very much! happy mothers day to all the wonderful mothers out there,1
slipped up and caught the flu  feeling like poop!,-1
i have an urge to play wow but i have to wait 2 weeks til im at my dads! 5+47days til mcfly,1
ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,-1
discovered  and  are sharing on g reader with me and didn`t even know it. sigh.... i`m such a g reader newb.,0
is chilled out tonite,0
 if u do,0
aaaaaw i want to live in the usa,0
morning tweeple,1
 hey,0
 now you only have 2 hours to sleep...  - rest if you need it.,1
  that makes my day so much better,0
i don`t want to sit at home on prom night. someone hang out with me,-1
is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,1
concert tonight  chackin out and not coming tomorrow!,0
 what happened? i thought you were coming back today....,0
 lol dammit  well then next time then,-1
 lol. just don`t ever forget me,1
 still jealous,-1
 - me at forever 21  ethan couldn`t be there,-1
now im sad but im not giving in first..i didnt do nothing!!!!    :**-(,-1
this week of mine was not easy!  but finally it`s over! (:,-1
   wow what a beautiful picture... and by the way....i am straight....just wanted to let you know!!!     bella,1
in arch. drawing. checking out mvcc`s cad degree. looks good to me,1
 'there are people and then there are pencils' some are sharp,0
just about to go home. i`m usually `mr. positive` but this has been one of those daze. well,0
 but you always have lee. let`s go to paris,0
 you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,1
cooking with my dad  having lots of fun in the kitchen together,1
bouncing rush makes me feel nauseous,-1
off to woolsery this morning to (hopefully) see north molton u16 clinch the north devon league title. lovely day for it,1
playing singstar without my fave duetter,-1
  you`re missing out,1
 that`s just weird... :\  oh,-1
just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,1
the birds are out,-1
250 miles down,1
my street fighter iv skills are lacking,-1
 fil 461 with cool people like me,1
good morning!!! work and then it`s espn`s sunday night baseball. hopefully it won`t get rained out,1
 i think it`s under a honeymoon by the good life -- either that or it`s under a honey moon by joseph arthur.,0
my son got stung by a bug for the first time  his little finger is slightly swollen.,-1
 it was hours ago i came in.... and it`s only now i realised when i went to buy something online,0
 oh just referring to our lil exchange on lj with regards to twitter archive postings.,0
bumping dj opus in the drunk in the car.  lmao. don`t act like u don`t know.,-1
why kiss the feet of the people who kick you when you can be anything that you want to?  morning everyone! hope you have the best day ever,1
here`s a brief preview:    omg james is creepy in that role! i`m scared of him,-1
i`m missing crab legs and attending my going away instead!,-1
hicks are mean!,-1
gettn ready to take a trip to jersey my dad`s not doing so good,-1
back soon,0
i`m up. i have a plan to transform my bedroom today. random.,0
home until tomorrow. did my running and spinning. now time for chiropractor,-1
 thats another sponsor,0
 and most of us are going to be stuck in an office,-1
 no it`s not sad. should make you proud,-1
   sorry,-1
is home alone.. doing hw,0
according to ,-1
the plan to not spend money is not going well,-1
uploading all my bamboozle pictures of facebook,0
 congratulations ! you guys finish a month early than we do. booo,1
 actually,-1
woke up,0
 but my bday is june 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,-1
 it would be great if those vips were for some acts i`d enjoy seeing,0
_marie wish i could make it too!!! i hate my commute sometimes,0
workin a long day today... hopefully i can make some good tips,1
 but it all went too quick and there wasn`t a chance lol,-1
hates headaches! maybe i`m not ready to rock,-1
 thanks for the support,1
there`s really no android twitter app of tweetie`s calibre,0
had a good day driving up mountains,1
nyappy mother`s day to your mom`s.,1
yeah.... and im gonna take ur picture off my ipod baby..,0
 traumatizing moment of my childhood. my dogs massacred baby bunnies and my brother and i got out the bb gun...,-1
 lol same here....wish there was a way to microsize everything...lol,0
 'organization ...itil,-1
_libertine um,1
about to have dinner and then an evening of playing cards. already packed and ready to head home tomorrow   do we have to go home?,0
 im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,-1
 he says he feels mama tucking him in at night  he`s lonely but getting by. tomorrow will be tough!,-1
i miss her alot and its only been one day,-1
 sounds like you all had a great night . i`m glad it was successful,1
 thanks for sharing that,1
 you should say mlia instead of fml  i hope you find it soon,1
garden going well,1
 nah jkin he`s hot! so... bored now,0
ahhh i`m sqeaky clean and fresh. even though i`m wearing dirty clothes  i love two and a half men - it`s amazing!,1
 yes i have read them many times.,0
 cuz you play a grown up on twitter?,0
i am living in ignorance  :@,-1
 nope... it is telling you that you want cameo creams,0
 awwww  we`re gonna miss you!,-1
 we quite like worthing its a relaxing place with nice coffee shops and fresh air.. and not too many oiks,1
_terrible haha,0
today was a lovely day! i had fun with  and  this evening!,1
 beto`s pizzeria is on banksville rd in i believe the beachview area... sorry to answer like 100 years later,-1
sigh,-1
 it was amazing,1
@ barbs trying to figure out y the dsl aint connecting. i need my google. going home to my computer if it don`t start working soon. smh,0
i`m sick and sad .... missing out on martini lounge tonight,-1
seems really quiet tonight...am jealous of those who are clearly having a more exciting life than me   off to bed i think...,0
really wishes he had some spare cash to buy the new punch out for wii,-1
aw,-1
 so sorry to hear about your mom! that really sucks,-1
 i feel for you  i hope it`s a smooth flight. be safe! mucho amor from boston!,1
can`t sleep...so i`m watching hgtv. i`m afraid infomercials are about to take over,-1
i`m getting me & my family ready for kaylee`s graduation! it`s gonna make me so sad.,-1
 sweet dreams,1
 hay wats ur aim? we should chat,0
. okay kool... i might be touring all summer long but we can make it happen!,0
in pain. my big toe got stomped on during the hokey cokeu. it`s throbbing. anyone have any suggestions to heal it?,-1
time to watch op,0
having dinner with my grandma since i couldn`t be with my mum.,0
 haha thanks  its for history and its on how the invention of television has influence america lol,1
 yea so wassup,0
stupid jobs,-1
shopped til i dropped....come bac sunshine i miss u,-1
 like your pics,1
 thank you   i`ve had anxiety issues for years so i think if i can make it through the first couple of days then i will be fine.,0
around 3 hours left until a 3 day weekend and i have waaaay too much work to do.,0
feeling loved!  my mom got me a nikon cool pix for my birthday!!!!,1
 there were attempts to somehow extend inner classes,0
 yes! join us! all we require is a cupcake donation...,0
i have such a hard time talking to new people -  i am pretty sure i didn`t make a good impression.....,-1
_rc234 haha  yup. but still have a terrible headache and super swollen and puffy eyes! i dont think im going out today.ugh!,-1
 can`t access your site!,0
and the sun is shinning.........at last,1
we are on the slowest train ever,-1
 nup no cd either.. just a whole bunch of zeros and ones you can have for free,0
my graduation day... and i feel like a failure...,0
ops   that lol wasnt supposed to got to twitter,0
i don`t think i`ve ever been so tierd in my life.ugh,-1
 what are u going to do today my girl?,0
why doesnt he want me anymore,-1
bad hair day,-1
.....headache,-1
sorry guys i didn`t sign in for a while  sorry every1,-1
 i am just `okay-okay` .. like the rest of the sane population in the world,0
mozart`s requiem!,0
 i think i am a bit,0
_a_michael hey! thanks for another great day! i`m going to sleep now! i`ll chat with you tomorrow!  sweet dreams!,1
 i bet its cool down in sr,-1
 ohshnapsss. is she pissed at blair as usual ? hahah. & yeeeah,0
 no bueno.  hollykins needs to feel better asap.  p.s. i miss you.  you done with uni soon aren`t you?  soproudofyou.,0
  - cool! you and your mother have awesome hair styles,1
happy mother`s day mothers.,1
<---my expression watching this again: ,0
stupid bipolar weather ruined my day off,-1
 i didn`t want to tell you but i think it`s your body odour,-1
 nice beta for easports still no news on the online for madden,0
 thats pretty bad quality and probably the worst pic u posted till date,-1
i missed your calls,-1
 unfortunately for us it looks like there are no funny people on twitter  should we move to fb or start our own...flitter,-1
just came back from karaoke & eating dinner with emily. it was sooooo much fun,1
 discrimination is not a bad thing. i`ve learned to say no. my children would say i mastered that years ago,1
 sure i can talk....the fabulous **** part though is out  sorry dear,0
 did you see the 15 sec clip of the new moon trailer?? its up on etonline.com ...check it out. its a big tease,-1
just got back from working out. i`m feeling pretty good. work at 4:30,1
ahhh my satz blend didn`t save,0
 so!!! why should that matter? i bet you would be great at it! i do!!! it`s what you love,1
dh is just about finished making his giant trio candy bar. thank the heavens. his work mates are in for a treat tomorrow!,1
my ear are popping.,0
working on diffusing that irritation but this traffic sure isn`t helping  mother f! it`s always real bad the days th@ i help plan stuff,-1
 i submitted my resume the same day and saw no answer back. oh well...,-1
catching up on 2 weeks of lost and grey`s!!    house is quiet again.,0
i love when ryans a housewife. makes me smile.,1
sooo.....i`m kinda o sick n tired of the bs that guys dish out  !!!!!!!!,-1
 boo... i was hoping for a fake alien story with a tinfoil covered beachball photo,-1
 hey phillll! wazzuppppp?!,0
missed out on westcott micro apollo too,-1
 .. .great.. you can buy me lunch when i get my 10-15% pay cut next month..,1
finally gone to the beach,1
_ranjan did i ever mention what a nice and awesome dude you are?,1
last weekday of doing nothing,0
 hello gorgeous girl! nice new pic!  how are you today,1
ok that **** duet was hysterical lol,1
ok,0
michelle is a hot mama with chichis grande,0
 either way,1
 no one i know likes boiled peanuts t.,0
watched 100th episode of numb3rs. loved how they did a throwback to the first episode,1
i`m sleepy but is feeling under the weather! ugh! these **** tonsils. i need some company or somebody to talk too!,-1
 please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that miley took,0
